app_id,name,release_date,price_usd,discount_pct,is_discounted,is_free,review_score_pct,total_reviews,estimated_owners,peak_24h_players,steam_official_genres,steam_tags,steam_store_features,steam_developer,steam_publisher,steam_supported_os,steam_interface_languages,steam_subtitle_languages,steam_audio_languages,steam_minimum_ram_gb,steam_minimum_storage_gb,steam_metacritic_score,steam_dlc_count,steam_age_rating_system,steam_age_rating_value
24200,DC Universe™ Online,2011-11-02,0.0,0,0,1,75,215,6450,546,"[""Action"", ""Adventure"", ""Massively Multiplayer"", ""RPG"", ""Free To Play""]","[""Free to Play"", ""Superhero"", ""MMORPG"", ""Massively Multiplayer"", ""Character Customization"", ""Action"", ""RPG"", ""Comic Book"", ""Multiplayer"", ""Adventure"", ""Controller"", ""Third Person"", ""Open World"", ""Combat"", ""Beat 'em up"", ""PvP"", ""Exploration"", ""Online Co-Op"", ""Fighting"", ""Co-op""]","[""Multi-player"", ""MMO"", ""PvP"", ""Online PvP"", ""Co-op"", ""Online Co-op"", ""Cross-Platform Multiplayer"", ""Steam Achievements"", ""Partial Controller Support""]","[""Dimensional Ink Games""]","[""Daybreak Game Company""]","[""Windows""]","[""English""]",[],[],1.0,,72.0,2.0,ESRB,Teen
1557740,ROUNDS,2021-04-01,2.99,50,1,0,96,33472,1004160,555,"[""Action"", ""Indie""]","[""Multiplayer"", ""Fighting"", ""Local Multiplayer"", ""2D Fighter"", ""Deckbuilding"", ""Roguelite"", ""Action"", ""PvP"", ""Indie"", ""Card Battler"", ""Physics"", ""2D"", ""Roguelike Deckbuilder"", ""Party Game"", ""Card Game"", ""Platformer"", ""2D Platformer"", ""Side Scroller"", ""Arcade"", ""Twin Stick Shooter""]","[""Multi-player"", ""PvP"", ""Online PvP"", ""Shared/Split Screen PvP"", ""Shared/Split Screen"", ""Partial Controller Support"", ""Remote Play Together"", ""Family Sharing""]","[""Landfall""]","[""Landfall""]","[""Windows"", ""Mac""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese""]",[],[],8.0,4.0,,0.0,DEJUS,10
2356560,Monster Hunter Stories,2024-06-13,29.99,0,0,0,85,1274,38220,42,"[""RPG""]","[""RPG"", ""JRPG"", ""3D"", ""Fantasy"", ""PvP"", ""Singleplayer"", ""Multiplayer"", ""Story Rich"", ""Adventure"", ""Exploration"", ""Anime"", ""Cartoony"", ""Third Person"", ""Dragons"", ""Creature Collector"", ""Loot"", ""Hunting"", ""Emotional"", ""Turn-Based Combat"", ""Character Customization""]","[""Single-player"", ""Multi-player"", ""PvP"", ""Online PvP"", ""Steam Achievements"", ""DualShock Controller Support"", ""DualSense Controller Support"", ""Partial Controller Support"", ""Steam Cloud"", ""Family Sharing""]","[""CAPCOM Co., Ltd.""]","[""CAPCOM Co., Ltd.""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Arabic"", ""Portuguese - Brazil"", ""Polish"", ""Russian"", ""Simplified Chinese"", ""Traditional Chinese"", ""Japanese"", ""Korean"", ""Spanish - Latin America""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Arabic"", ""Portuguese - Brazil"", ""Polish"", ""Russian"", ""Simplified Chinese"", ""Traditional Chinese"", ""Japanese"", ""Korean"", ""Spanish - Latin America""]","[""English"", ""Japanese""]",4.0,20.0,,0.0,ESRB,Everyone 10+
1040200,Crime Scene Cleaner,2024-08-14,24.99,0,0,0,98,27610,828300,596,"[""Action"", ""Simulation""]","[""Simulation"", ""Crime"", ""Singleplayer"", ""Relaxing"", ""First-Person"", ""Gore"", ""Atmospheric"", ""Action"", ""Funny"", ""Adventure"", ""Cleaning"", ""Realistic"", ""Exploration"", ""Life Sim"", ""Indie"", ""Violent"", ""Stealth"", ""Walking Simulator"", ""Hacking"", ""Heist""]","[""Single-player"", ""Steam Achievements"", ""Full controller support"", ""Steam Cloud"", ""Family Sharing""]","[""President Studio""]","[""President Studio"", ""PlayWay S.A.""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Simplified Chinese"", ""Polish"", ""Russian"", ""Portuguese - Brazil"", ""Turkish"", ""Japanese"", ""Korean"", ""Traditional Chinese"", ""Czech"", ""Dutch"", ""Portuguese - Portugal""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Simplified Chinese"", ""Polish"", ""Russian"", ""Portuguese - Brazil"", ""Turkish"", ""Japanese"", ""Korean"", ""Traditional Chinese"", ""Czech"", ""Dutch"", ""Portuguese - Portugal""]","[""English""]",16.0,35.0,,2.0,DEJUS,16
477160,Human Fall Flat,2016-07-22,5.99,70,1,0,92,171546,5146380,950,"[""Adventure"", ""Casual"", ""Indie"", ""Simulation""]","[""Co-op"", ""Funny"", ""Puzzle"", ""Multiplayer"", ""Adventure"", ""Physics"", ""Sandbox"", ""Puzzle Platformer"", ""Open World"", ""Action"", ""Local Co-Op"", ""Indie"", ""Local Multiplayer"", ""Comedy"", ""Parkour"", ""Casual"", ""Split Screen"", ""Singleplayer"", ""3D Platformer"", ""Simulation""]","[""Single-player"", ""Multi-player"", ""PvP"", ""Online PvP"", ""Co-op"", ""Shared/Split Screen Co-op"", ""Shared/Split Screen"", ""Steam Achievements"", ""Full controller support"", ""Steam Trading Cards"", ""Steam Workshop"", ""Steam Cloud"", ""Stats"", ""Remote Play on TV"", ""Remote Play Together"", ""Family Sharing""]","[""No Brakes Games""]","[""Curve Games""]","[""Windows"", ""Mac""]","[""English"", ""French"", ""German"", ""Spanish - Spain"", ""Russian"", ""Italian"", ""Simplified Chinese"", ""Japanese"", ""Korean"", ""Polish"", ""Portuguese - Portugal"", ""Portuguese - Brazil"", ""Thai"", ""Turkish"", ""Ukrainian"", ""Traditional Chinese""]","[""English"", ""French"", ""German"", ""Spanish - Spain"", ""Russian"", ""Italian"", ""Simplified Chinese"", ""Japanese"", ""Korean"", ""Polish"", ""Portuguese - Portugal"", ""Portuguese - Brazil"", ""Thai"", ""Turkish"", ""Ukrainian"", ""Traditional Chinese""]","[""English""]",1.0,0.48828125,70.0,1.0,DEJUS,6
1699480,KLETKA,2026-02-19,9.99,0,0,0,85,5112,153360,49,"[""Action"", ""Adventure"", ""Indie""]","[""Horror"", ""Co-op"", ""Online Co-Op"", ""First-Person"", ""PvE"", ""Action"", ""Adventure"", ""Roguelike"", ""Action-Adventure"", ""Dungeon Crawler"", ""Action Roguelike"", ""3D"", ""Pixel Graphics"", ""Roguelite"", ""Atmospheric"", ""Dark"", ""Alternate History"", ""Mystery"", ""Old School"", ""Exploration""]","[""Single-player"", ""Multi-player"", ""Co-op"", ""Online Co-op"", ""LAN Co-op"", ""Cross-Platform Multiplayer"", ""Steam Achievements"", ""Full controller support"", ""Steam Trading Cards"", ""Steam Workshop"", ""DualShock Controller Support"", ""DualSense Controller Support"", ""Steam Cloud"", ""Stats"", ""Steam Leaderboards"", ""Family Sharing""]","[""Callback"", ""ln404""]","[""Callback"", ""ln404""]","[""Windows"", ""Linux""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Polish"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Turkish"", ""Ukrainian"", ""Arabic"", ""Spanish - Latin America"", ""Romanian"", ""Traditional Chinese"", ""Catalan""]","[""English"", ""Russian""]","[""English"", ""Russian""]",6.0,3.0,,1.0,DEJUS,18
3681810,Blue Protocol: Star Resonance,2025-10-09,0.0,0,0,1,0,0,0,0,"[""Action"", ""Adventure"", ""Massively Multiplayer"", ""RPG"", ""Free To Play""]","[""Anime"", ""Action"", ""MMORPG"", ""Free to Play"", ""Adventure"", ""RPG"", ""Massively Multiplayer"", ""Sexual Content"", ""Action RPG"", ""Fantasy"", ""Character Customization"", ""3D"", ""Third Person"", ""Magic"", ""Open World"", ""Sci-fi"", ""Multiplayer"", ""Story Rich"", ""Singleplayer"", ""Nudity""]","[""Single-player"", ""Multi-player"", ""MMO"", ""Co-op"", ""Online Co-op"", ""Steam Achievements"", ""In-App Purchases"", ""Family Sharing""]","[""Shanghai Bokura Network Technology Co.Ltd""]","[""A Plus""]","[""Windows""]","[""English"", ""French"", ""German"", ""Spanish - Spain"", ""Portuguese - Brazil""]","[""English"", ""French"", ""German"", ""Spanish - Spain"", ""Portuguese - Brazil""]",[],16.0,35.0,,0.0,DEJUS,18
1262560,Need for Speed™ Most Wanted,2020-06-18,3.99,80,1,0,78,22647,679410,133,"[""Action"", ""Adventure"", ""Racing""]","[""Racing"", ""Open World"", ""Multiplayer"", ""Driving"", ""Action"", ""Competitive"", ""Automobile Sim"", ""Arcade"", ""Adventure"", ""Combat Racing"", ""First-Person"", ""Controller"", ""Singleplayer"", ""Vehicular Combat"", ""Third Person"", ""Co-op"", ""Split Screen"", ""Great Soundtrack"", ""Crime"", ""Local Co-Op""]","[""Single-player"", ""Multi-player"", ""PvP"", ""Online PvP"", ""Steam Trading Cards""]","[""Criterion Games""]","[""Electronic Arts""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Czech"", ""Dutch"", ""Japanese"", ""Polish"", ""Russian"", ""Traditional Chinese""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Czech"", ""Japanese"", ""Polish"", ""Russian"", ""Traditional Chinese""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Russian""]",2.0,20.0,78.0,5.0,ESRB,Everyone 10+
581320,Insurgency: Sandstorm,2018-12-12,29.99,0,0,0,78,102381,3071430,1826,"[""Action""]","[""FPS"", ""Realistic"", ""Shooter"", ""Military"", ""Tactical"", ""Multiplayer"", ""Action"", ""First-Person"", ""War"", ""Online Co-Op"", ""Co-op"", ""Gore"", ""Violent"", ""Atmospheric"", ""Difficult"", ""Simulation"", ""Open World"", ""Massively Multiplayer"", ""Indie"", ""Choices Matter""]","[""Multi-player"", ""PvP"", ""Online PvP"", ""Co-op"", ""Online Co-op"", ""Cross-Platform Multiplayer"", ""Steam Achievements"", ""Full controller support"", ""Steam Trading Cards"", ""Steam Cloud"", ""Stats"", ""Family Sharing""]","[""New World Interactive""]","[""Focus Entertainment""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Simplified Chinese"", ""Russian"", ""Spanish - Latin America"", ""Spanish - Spain"", ""Traditional Chinese"", ""Korean"", ""Danish"", ""Finnish"", ""Hungarian"", ""Japanese"", ""Norwegian"", ""Dutch"", ""Polish"", ""Portuguese - Portugal"", ""Portuguese - Brazil"", ""Swedish"", ""Czech"", ""Thai"", ""Turkish""]","[""English"", ""French"", ""Italian"", ""German"", ""Simplified Chinese"", ""Russian"", ""Spanish - Latin America"", ""Spanish - Spain"", ""Traditional Chinese"", ""Korean"", ""Danish"", ""Finnish"", ""Hungarian"", ""Japanese"", ""Norwegian"", ""Dutch"", ""Polish"", ""Portuguese - Portugal"", ""Portuguese - Brazil"", ""Swedish"", ""Czech"", ""Thai"", ""Turkish""]","[""English""]",8.0,40.0,78.0,63.0,ESRB,Mature 17+
611790,House Party,2022-07-15,24.99,0,0,0,69,13844,415320,205,"[""Adventure"", ""Casual"", ""Indie"", ""RPG"", ""Simulation""]","[""Nudity"", ""Simulation"", ""Sandbox"", ""Choices Matter"", ""Story Rich"", ""Adventure"", ""Comedy"", ""Sexual Content"", ""3D"", ""Multiple Endings"", ""Cinematic"", ""Puzzle"", ""Choose Your Own Adventure"", ""Life Sim"", ""LGBTQ+"", ""Female Protagonist"", ""Singleplayer"", ""First-Person"", ""Romance"", ""Immersive Sim""]","[""Single-player"", ""Steam Achievements"", ""Full controller support"", ""Steam Trading Cards"", ""Steam Cloud"", ""Family Sharing""]","[""Eek! Games, LLC""]","[""Eek! Games, LLC""]","[""Windows""]","[""English"", ""Simplified Chinese"", ""French"", ""Russian"", ""Spanish - Latin America"", ""German"", ""Turkish"", ""Italian"", ""Polish"", ""Czech""]","[""English"", ""Simplified Chinese"", ""French"", ""Russian"", ""Spanish - Latin America"", ""Italian"", ""Polish"", ""Czech""]","[""English""]",8.0,8.0,,9.0,ESRB,Mature 17+
2426960,Summoners War,2024-01-07,0.0,0,0,1,70,0,0,0,"[""RPG"", ""Strategy"", ""Free To Play""]","[""Free to Play"", ""RPG"", ""Strategy"", ""Turn-Based Strategy"", ""Strategy RPG"", ""Turn-Based Tactics"", ""Tactical RPG"", ""RTS"", ""PvP"", ""PvE"", ""Real Time Tactics"", ""Turn-Based Combat"", ""Tutorial"", ""Lore-Rich"", ""Anime"", ""Fantasy"", ""Colorful"", ""Multiplayer"", ""Cinematic"", ""Party-Based RPG""]","[""Multi-player"", ""PvP"", ""Online PvP"", ""In-App Purchases"", ""Partial Controller Support"", ""Family Sharing""]","[""Com2uS""]","[""Com2uS""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Arabic"", ""Japanese"", ""Korean"", ""Russian"", ""Simplified Chinese"", ""Thai"", ""Traditional Chinese"", ""Turkish"", ""Vietnamese"", ""Indonesian"", ""Portuguese - Brazil""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Arabic"", ""Japanese"", ""Korean"", ""Russian"", ""Simplified Chinese"", ""Thai"", ""Traditional Chinese"", ""Turkish"", ""Vietnamese"", ""Indonesian"", ""Portuguese - Brazil""]",[],4.0,10.0,,0.0,DEJUS,12
1114150,CarX Street,2024-08-29,19.99,0,0,0,76,16087,482610,499,"[""Massively Multiplayer"", ""Racing"", ""Simulation"", ""Sports""]","[""Racing"", ""Open World"", ""Multiplayer"", ""Automobile Sim"", ""Driving"", ""PvP"", ""Sandbox"", ""Simulation"", ""Exploration"", ""Sports"", ""Third Person"", ""Massively Multiplayer"", ""First-Person"", ""Atmospheric"", ""Action"", ""Arcade"", ""3D"", ""Physics"", ""Controller"", ""6DOF""]","[""Single-player"", ""Multi-player"", ""PvP"", ""Online PvP"", ""Steam Achievements"", ""Full controller support"", ""DualShock Controller Support"", ""DualSense Controller Support"", ""Steam Cloud"", ""Family Sharing""]","[""CarX Technologies, LLC""]","[""CarX Technologies, LLC""]","[""Windows"", ""Mac"", ""Linux""]","[""English"", ""Russian"", ""French"", ""German"", ""Japanese"", ""Spanish - Spain"", ""Portuguese - Portugal"", ""Turkish"", ""Traditional Chinese"", ""Simplified Chinese"", ""Italian""]","[""English"", ""Russian"", ""French"", ""German"", ""Japanese"", ""Spanish - Spain"", ""Portuguese - Portugal"", ""Turkish"", ""Traditional Chinese"", ""Simplified Chinese"", ""Italian""]","[""English""]",8.0,20.0,,5.0,DEJUS,14
1118200,People Playground,2019-07-23,9.99,0,0,0,97,288135,8644050,4505,"[""Action"", ""Casual"", ""Indie"", ""Simulation""]","[""Sandbox"", ""Gore"", ""Physics"", ""Violent"", ""Moddable"", ""2D"", ""Singleplayer"", ""Destruction"", ""Simulation"", ""Funny"", ""Building"", ""Pixel Graphics"", ""Psychological Horror"", ""Indie"", ""Action"", ""Casual"", ""Comedy"", ""Horror"", ""Choose Your Own Adventure"", ""Multiplayer""]","[""Single-player"", ""Steam Achievements"", ""Steam Trading Cards"", ""Steam Workshop"", ""Steam Cloud"", ""Family Sharing""]","[""mestiez""]","[""Studio Minus""]","[""Windows""]","[""English""]",[],[],4.0,0.341796875,,0.0,DEJUS,16
667970,VTOL VR,2017-08-03,29.99,0,0,0,98,19203,576090,222,"[""Action"", ""Indie"", ""Simulation""]","[""Flight"", ""VR"", ""Combat"", ""Simulation"", ""Military"", ""Realistic"", ""War"", ""Action"", ""Vehicular Combat"", ""Physics"", ""Naval Combat"", ""Multiplayer"", ""Singleplayer"", ""Artificial Intelligence"", ""First-Person"", ""6DOF"", ""Level Editor"", ""Futuristic"", ""Sandbox"", ""Indie""]","[""Single-player"", ""Multi-player"", ""PvP"", ""Online PvP"", ""Co-op"", ""Online Co-op"", ""Tracked Controller Support"", ""VR Only"", ""Steam Workshop"", ""Includes level editor"", ""Family Sharing""]","[""Boundless Dynamics, LLC""]","[""Boundless Dynamics, LLC""]","[""Windows""]","[""English"", ""Simplified Chinese"", ""Russian"", ""Japanese""]","[""English"", ""Simplified Chinese"", ""Russian"", ""Japanese""]","[""English""]",8.0,3.0,,3.0,DEJUS,14
1680880,Forspoken,2023-01-24,20.99,70,1,0,90,5281,158430,12,"[""Action"", ""Adventure"", ""RPG""]","[""Open World"", ""Female Protagonist"", ""Exploration"", ""Parkour"", ""Magic"", ""RPG"", ""Action RPG"", ""Action"", ""Fantasy"", ""Adventure"", ""Story Rich"", ""Lore-Rich"", ""Singleplayer"", ""Atmospheric"", ""Dark"", ""Cinematic"", ""Violent"", ""Psychological Horror"", ""LGBTQ+"", ""Immersive""]","[""Single-player"", ""Steam Achievements"", ""Full controller support"", ""Steam Trading Cards"", ""Steam Cloud"", ""Family Sharing""]","[""Square Enix""]","[""Square Enix""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Arabic"", ""Japanese"", ""Korean"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Spanish - Latin America"", ""Thai"", ""Traditional Chinese""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Arabic"", ""Japanese"", ""Korean"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Spanish - Latin America"", ""Thai"", ""Traditional Chinese""]","[""English"", ""French"", ""German"", ""Japanese""]",16.0,150.0,,2.0,ESRB,Mature 17+
690830,Foundation,2025-01-31,23.44,33,1,0,90,22220,666600,844,"[""Indie"", ""Simulation"", ""Strategy""]","[""City Builder"", ""Simulation"", ""Medieval"", ""Strategy"", ""Sandbox"", ""Management"", ""Resource Management"", ""Building"", ""Relaxing"", ""Economy"", ""Atmospheric"", ""Indie"", ""Base Building"", ""Colony Sim"", ""Singleplayer"", ""Open World"", ""Survival"", ""RTS"", ""Choices Matter"", ""Early Access""]","[""Single-player"", ""Steam Achievements"", ""Steam Cloud"", ""Family Sharing""]","[""Polymorph Games""]","[""Polymorph Games""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Russian"", ""Portuguese - Brazil"", ""Simplified Chinese"", ""Japanese"", ""Korean"", ""Polish"", ""Swedish"", ""Turkish"", ""Vietnamese"", ""Czech"", ""Thai"", ""Ukrainian""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Russian"", ""Portuguese - Brazil"", ""Simplified Chinese"", ""Japanese"", ""Korean"", ""Polish"", ""Swedish"", ""Turkish"", ""Vietnamese"", ""Czech"", ""Thai"", ""Ukrainian""]",[],8.0,,84.0,2.0,DEJUS,l
1996390,Escape from Ever After,2026-01-23,19.99,20,1,0,95,1090,32700,0,"[""Adventure"", ""Indie"", ""RPG""]","[""Story Rich"", ""Turn-Based Tactics"", ""Funny"", ""RPG"", ""Singleplayer"", ""Emotional"", ""2D"", ""Comedy"", ""Fantasy"", ""Soundtrack"", ""Music"", ""Mystery"", ""Action RPG"", ""Dark"", ""Party-Based RPG"", ""Retro"", ""JRPG"", ""Adventure"", ""Stylized"", ""Tactical RPG""]","[""Single-player"", ""Steam Achievements"", ""Full controller support"", ""DualShock Controller Support"", ""DualSense Controller Support"", ""Steam Cloud"", ""Family Sharing""]","[""Sleepy Castle Studio"", ""Wing-It! Creative""]","[""HypeTrain Digital""]","[""Windows""]","[""English"", ""Japanese"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Spanish - Latin America"", ""German"", ""French""]","[""English"", ""Japanese"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Spanish - Latin America"", ""German"", ""French""]",[],4.0,,82.0,2.0,DEJUS,10
2625420,Drive Beyond Horizons,2025-03-24,24.99,0,0,0,71,15399,461970,3366,"[""Action"", ""Adventure"", ""Casual"", ""Indie"", ""Racing"", ""Simulation"", ""Early Access""]","[""Early Access"", ""Driving"", ""Exploration"", ""Survival"", ""Automobile Sim"", ""Open World"", ""Simulation"", ""First-Person"", ""Realistic"", ""Adventure"", ""Multiplayer"", ""Post-apocalyptic"", ""Co-op"", ""Online Co-Op"", ""Action"", ""Shooter"", ""FPS"", ""Horror"", ""Racing"", ""Casual""]","[""Single-player"", ""Multi-player"", ""Co-op"", ""Online Co-op"", ""Steam Achievements"", ""Full controller support"", ""DualShock Controller Support"", ""DualSense Controller Support"", ""Steam Input API Support"", ""Steam Cloud"", ""Steam Leaderboards"", ""Family Sharing""]","[""Drive Beyond Horizons""]","[""Tacty Studio"", ""Santor Games""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Dutch"", ""Japanese"", ""Polish"", ""Portuguese - Brazil"", ""Arabic"", ""Korean"", ""Russian"", ""Simplified Chinese"", ""Portuguese - Portugal"", ""Spanish - Latin America"", ""Ukrainian""]",[],"[""English""]",8.0,,,0.0,DEJUS,14
3226530,Tower Dominion,2025-05-07,11.36,35,1,0,78,4441,133230,1427,"[""Strategy""]","[""Tower Defense"", ""Strategy"", ""Base Building"", ""Roguelike"", ""RTS"", ""Tactical"", ""Roguelite"", ""Choices Matter"", ""Procedural Generation"", ""Resource Management"", ""Building"", ""Class-Based"", ""Singleplayer"", ""Auto Battler"", ""3D"", ""Isometric"", ""Military"", ""War"", ""Sci-fi"", ""Aliens""]","[""Single-player"", ""Steam Achievements"", ""Steam Cloud"", ""Family Sharing""]","[""Parallel 45 Games""]","[""Parallel 45 Games""]","[""Windows""]","[""English"", ""French"", ""German"", ""Korean"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Traditional Chinese"", ""Spanish - Spain"", ""Polish""]",[],[],4.0,2.0,,2.0,DEJUS,10
12210,Grand Theft Auto IV: The Complete Edition,2020-03-24,19.99,0,0,0,87,169171,5075130,2122,"[""Action"", ""Adventure""]","[""Open World"", ""Action"", ""Crime"", ""Multiplayer"", ""Automobile Sim"", ""Third Person"", ""Adventure"", ""Singleplayer"", ""Third-Person Shooter"", ""Moddable"", ""Sandbox"", ""Shooter"", ""Physics"", ""Atmospheric"", ""Classic"", ""Dark Humor"", ""Gore"", ""Funny"", ""Satire"", ""Co-op""]","[""Single-player"", ""Multi-player"", ""Partial Controller Support"", ""Remote Play on Phone"", ""Remote Play on Tablet""]","[""Rockstar North"", ""Rockstar Toronto""]","[""Rockstar Games""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain""]","[""English""]",1.5,22.0,90.0,0.0,ESRB,Mature 17+
